time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,omg_p,omg_q,omg_r,orient_0,orient_1,orient_2,orient_3
26.02,-6.458812412791873,83.83316826635063,3841.434954566,-0.09905137181210633,4.484419999415329,-26.280115689073018,0.2033924307419168,1.0224803729756122,-7.952491104056408,0.7429712201817311,0.1317382002142575,1.8251221175583978,-0.4591648483542218,0.8837829105749119,-0.005114267984337638,0.08759614284802247
26.03,-6.459792790381139,83.8780634115327,3841.171756049374,-0.09702837754478967,4.494590295126297,-26.35957511950767,0.20122811912644842,1.011687763042335,-7.939703236133602,0.6827662903767331,0.10785924875088695,1.8272030526724765,-0.4630899399978554,0.8820044874355475,-0.01314557986902398,0.08394580053585643
26.04,-6.4607530458180635,83.92305972108497,3840.907763420998,-0.09502666258201815,4.504654471695319,-26.43891609864481,0.19911820692900048,1.0011617041003578,-7.928791455064404,0.6218128441726796,0.08618688161808163,1.8292618113757164,-0.46670616756789657,0.8802913497889947,-0.02115757896353239,0.08017827079928697
26.05,-6.461693395603464,83.96815611511435,3840.642977934029,-0.09304570969659985,4.514615053149956,-26.518157503389055,0.19707487365465684,0.9909651608414316,-7.919736687821469,0.5602113730872867,0.0667561548484186,1.8312977336069822,-0.4700119692727794,0.878647040746067,-0.02915325320933212,0.07630154292458696
26.060000000000002,-6.462614047304081,84.01335155886497,3840.377400626868,-0.09108489223478407,4.524475134140532,-26.597317903083244,0.1951088553876758,0.9811538218567554,-7.912516914893575,0.49806279646432405,0.0495967800546934,1.8333102943742727,-0.4730060080794072,0.8770745966917737,-0.037135692569578244,0.07232363451809308
26.07,-6.463515186946242,84.05864512640856,3840.1110320201374,-0.08914331971110974,4.5342391851111445,-26.676415125527,0.19322740806834998,0.971765832775014,-7.907103012681818,0.435469065152722,0.03472558324490721,1.83529929434255,-0.47568748885613604,0.8755758322754238,-0.045108232985713696,0.06825263146691181
26.080000000000002,-6.464396997375152,84.10403590788884,3839.8438725579913,-0.08722006267696164,4.543911879685658,-26.75546688900756,0.19143727368290964,0.9628367484479201,-7.903464808442551,0.37253228233592317,0.02215748745723531,1.8372645822703972,-0.4780556965003277,0.8741523817181497,-0.05307424672571581,0.0640966297419749
26.09,-6.465259661436011,84.14952299344944,3839.5759226845844,-0.08531419168372728,4.553497891487921,-26.83449091181204,0.18974519421758762,0.9544021237271986,-7.901572129432135,0.3093545511974593,0.011907415729872431,1.8392060069163947,-0.48010991590934043,0.872805879241086,-0.0610371060575506,0.059863725314219955
26.1,-6.4661033578343226,84.1951054936304,3839.307182774237,-0.08342475946370069,4.563001989008651,-26.913504785324804,0.18815743437673452,0.9464950478711763,-7.901394345941666,0.2460378126221836,0.0039884801137809135,1.8411234590284162,-0.48184950194503945,0.8715377842616865,-0.06900018988540386,0.055562016108796755
26.11,-6.46692823752295,84.24078265570921,3839.0376527330945,-0.08155069928962098,4.57242957672793,-26.992525250170555,0.18667705915698593,0.9391320807485004,-7.902897764757544,0.18268291944189954,-0.0015983482362843908,1.8430171108514148,-0.4832742785127863,0.8703483843098835,-0.07696692160273108,0.051199613151980364
26.12,-6.467734440047157,84.28655378316881,3838.7673322748606,-0.0796908953309022,4.581786320546472,-27.07156869727317,0.18530581832928172,0.9323229878953411,-7.906047433426125,0.11939027724889398,-0.00485708862722827,1.844887250338476,-0.48438426231619863,0.8692374852164285,-0.08494074289012099,0.04678463285519679
26.13,-6.468522104917139,84.33241817966483,3838.4962211126485,-0.07784423160601323,4.591077887168607,-27.15065151648141,0.18404545762144645,0.926077513961515,-7.9108083956227535,0.05626029026069107,-0.0057917757070586225,1.846734165798379,-0.48517947065157097,0.8682048913312898,-0.0929250954843672,0.04232519164643268
26.14,-6.469291370683877,84.37837515381042,3838.224318946288,-0.07600959262121361,4.600309941508126,-27.229790066526313,0.182897635390057,0.9204049587280244,-7.917145669281722,-0.006606739529383409,-0.00440679712847383,1.8485581532392903,-0.48565993357942805,0.8672503724181865,-0.10092341620799232,0.0378294047403255
26.150000000000002,-6.470042352635093,84.42442413444861,3837.9516251534687,-0.07418587471290329,4.609488105053639,-27.3089999514584,0.1818618910330174,0.9153038328586612,-7.925023648056117,-0.06911298930354508,-0.0007151017399802742,1.8503596953975943,-0.48582599072293803,0.8663728594428078,-0.10893902270057954,0.03330535792509146
26.16,-6.470775142107633,84.4705646742061,3837.6781387802193,-0.07237198639729897,4.618617954585024,-27.3882959983407,0.18093558235680235,0.9107615389923477,-7.9344060828651415,-0.131163188699764,0.005261547359955386,1.8521394672572586,-0.4856783004180502,0.8655704197793913,-0.1169751098959396,0.028761106692726593
26.17,-6.471489829341566,84.51679633137803,3837.4038588573803,-0.0705668367483631,4.627705064834826,-27.4676929986559,0.18011596726675638,0.9067649711006984,-7.945256695195443,-0.1926621842401126,0.013500983443893232,1.8538981526058032,-0.4852175355954569,0.8648410812559233,-0.12503486710885378,0.024204705147874015
26.18,-6.47218650455412,84.56311866437701,3837.12878441547,-0.0687693349483819,4.636755010004595,-27.547205743055564,0.17940030173001023,0.9033010131875882,-7.957539206555547,-0.2535148266295928,0.023981031138760128,1.8556364354224135,-0.4844443695327769,0.864182870856628,-0.1331214833684098,0.019644207333427203
26.19,-6.47286524720459,84.60953128695262,3836.8529143332935,-0.06697844120364063,4.6457731141794145,-27.626848630745666,0.17878492873034954,0.9003518540160462,-7.971217348767508,-0.31362793695581936,0.03667544260805823,1.8573550899702271,-0.4833596389248774,0.8635934181166101,-0.14123801313500456,0.015087638202464122
26.2,-6.473526108857156,84.65603395634197,3836.576247096269,-0.06519324802461102,4.654764052897475,-27.706635045921434,0.17826382390457768,0.8978875076864365,-7.986254880396088,-0.372913445467577,0.05154741020156242,1.859055124616798,-0.48196460420418324,0.8630693219936074,-0.14938716193515375,0.010542947278794292
26.21,-6.474169136613729,84.70262645273543,3836.298781126885,-0.06341286908596927,4.6637323979513585,-27.786578210410735,0.17783058419382647,0.8958760407637216,-8.002615564284,-0.43128409970721315,0.06855843705503747,1.860737585178494,-0.48026059358683515,0.862607016587738,-0.1575715794777344,0.006018072020080881
26.22,-6.474794377576214,84.74930855632331,3836.020514847631,-0.061636418062394144,4.672682721133629,-27.866691346041332,0.17747880653922835,0.8942855198128676,-8.020263163273935,-0.4886526472169917,0.08767002630422548,1.8624035174716798,-0.4782489352889758,0.8622029359991202,-0.1657939154716119,0.001520949883993497
26.23,-6.475401876093031,84.79608006145173,3835.7414466346036,-0.05986303751387389,4.681619448973173,-27.94698753971782,0.17720184196823494,0.8930827469283569,-8.039161444943698,-0.5449326891577407,0.10884245421247385,1.8640539968625758,-0.47593101733424864,0.8618533969748926,-0.1740567534837344,-0.0029404966734261828
26.240000000000002,-6.475991656496884,84.84294086536822,3835.4615745266697,-0.05809207997416344,4.690545952044711,-28.027478897557383,0.17699125390700213,0.8922253324872058,-8.059274211291509,-0.6000440318330375,0.1320270786343156,1.865690313521855,-0.4733086625003593,0.8615538631972572,-0.18236219628063266,-0.00735845424625872
26.25,-6.476563734278532,84.88989091077703,3835.180896413726,-0.0563229907329828,4.699465134454945,-28.10817709241414,0.17683781610834926,0.8916668264228537,-8.080565279520815,-0.6539092226699076,0.15717131771488124,1.8673138525101147,-0.4703838856177324,0.8612994215067588,-0.1907121342351321,-0.011725157601506666
