time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,omg_p,omg_q,omg_r,orient_0,orient_1,orient_2,orient_3
0.42,-1.7400308240520596e-14,0.24691756440017248,1002.8222806742948,-1.4502689646860308e-11,1.468480915883954,16.784812616018932,-1.1680949819988462e-08,2.29805005881786,26.265980135561033,9.448343249264927e-09,-1.9530109864539682e-14,5.075458979054617e-09,0.999048221582105,-0.04361938735967292,1.3278673340933897e-13,3.041228281624294e-12
0.43,-5.236857948970786e-13,0.2617162149158826,1002.9914299867577,-4.364780468759352e-10,1.4913089028036202,17.045706912418996,-3.515539728996505e-07,2.269446093922964,25.91423850527438,2.8436066054446584e-07,-5.877850534291882e-13,1.5275279800642252e-07,0.9990482215892993,-0.04361938719489784,3.996396217586524e-12,9.15298756844462e-11
0.44,1.5388720917026443e-12,0.276741517654858,1003.1631701334272,1.2826085632325831e-09,1.5138155517941814,17.303084515100128,1.0330557041914484e-06,2.229722730184741,25.561218197305948,-8.356054121651502e-07,1.727230380231899e-12,-4.488703342197268e-07,0.9990482215599906,-0.04361938786617549,-1.1743573468206395e-11,-2.689642770919323e-10
0.45,-6.506852098162728e-13,0.2919905100025946,1003.3374667537614,-5.423286487415266e-10,1.5360353315610331,17.55692460938732,-4.368095771299477e-07,2.208155130182087,25.207459415488724,3.533211667622834e-07,-7.303292251656492e-13,1.8979698779182275e-07,0.999048221591104,-0.04361938715356476,4.96556510924706e-12,1.1372685099449023e-10
0.46,-7.237798978616669e-12,0.30746005292768686,1003.5142839578546,-6.032511083269151e-09,1.5579691286831097,17.807228484399232,-4.858785574815518e-06,2.205195565388068,24.851008233525523,3.9301148102594394e-06,-8.12370719391391e-12,2.111178222065406e-06,0.999048221684706,-0.04361938500973052,5.52337159870452e-11,1.2650235068377083e-09
0.47000000000000003,2.1848766982115845e-11,0.3231468598046018,1003.693587103274,1.821036054811374e-08,1.5794052957510596,18.054013797378136,1.4667231592621503e-05,2.0506179028928937,24.508777277819615,-1.1863850178211575e-05,2.4523060951975586e-11,-6.373020467672712e-06,0.9990482212713898,-0.04361939447620982,-1.6673419553688217e-10,-3.818730515928018e-09
0.48,-3.232907552755104e-11,0.3390486261728514,1003.8753411713868,-2.6945416280278015e-08,1.600970041656169,18.297205326688605,-2.170273674144076e-05,2.2497701484678996,24.131579245921742,1.7554643187549297e-05,-3.628616160958209e-11,9.429999423155887e-06,0.9990482220412495,-0.043619376843553374,2.4671243026892876e-10,5.650480293457976e-09
0.49,-3.9693997628736e-11,0.355161299942222,1004.0595093379135,-3.308388107241625e-08,1.6219775797139875,18.536874712337983,-2.6646860966305182e-05,2.249984960258246,23.773315911757734,2.1553785677108484e-05,-4.4552551824725485e-11,1.1578257919028294e-05,0.9990482221459042,-0.04361937444657455,3.029162591961189e-10,6.937722397245756e-09
0.5,3.493790271184363e-10,0.3714795229235262,1004.246055869483,2.911980368038052e-07,1.6406013077186512,18.77340507215029,0.00023454060856365264,0.5681931809028775,23.60633954834836,-0.0001897123273150971,3.921430982526609e-10,-0.00010190962687386167,0.9990482166172291,-0.043619501073820316,-2.666211373471737e-09,-6.106451469661894e-08
0.51,-1.2105566343930428e-09,0.3880168288752238,1004.4349643179784,-1.0089664462188158e-06,1.6693006824118692,19.006578156295934,-0.0008126552188121578,7.183725138677854,22.819795135716255,0.0006573305740518406,-1.3587290374481426e-09,0.0003531046953166206,0.9990482387837039,-0.04361899337900771,9.23810422586205e-09,2.1158125604066282e-07
0.52,-3.023898641330517e-09,0.40475945849993317,1004.6262011365505,-2.520338313125593e-06,1.6991792098322807,19.237818958471046,-0.0020299645156778134,14.88365524684118,22.01665987794866,0.0016419727696399572,-3.3940245119847598e-09,0.0008820345765571822,0.9990482645510484,-0.04361840321086609,2.3076236190354072e-08,5.285174228904637e-07
0.53,1.2194420548729395e-09,0.4216622752806346,1004.8197108393172,1.01637220557782e-06,1.696940157477668,19.4702710444597,0.0008186200643379094,-3.1755745480284263,23.42876526111065,-0.0006621553450528857,1.3687020353839438e-09,-0.00035569646475736813,0.9990482042537512,-0.04361978424350271,-9.305911413193728e-09,-2.1313425106144392e-07
0.54,-5.935018274013442e-09,0.43884482752538123,1005.0155864003783,-3.5773360411901883e-06,1.7460805120039475,19.69684880955104,-0.002133256128021584,15.51021167766821,21.678298741128277,0.0023297794372988405,-1.0803279981466308e-08,0.0012536426822667844,0.999048305878558,-0.04361745654295315,4.535493020185827e-08,1.0389292772626909e-06
0.55,-1.447971435580007e-07,0.45705815869860744,1005.2136626328228,-2.3743695432230736e-05,1.8930296760646657,19.91356802809965,-0.002006351491950337,14.522661647274807,21.61390342980697,0.015377096904371938,-8.527680396818172e-07,0.008412125292640507,0.9990502705398242,-0.04357242368016912,1.1129069352920619e-06,2.5523000081441343e-05
0.56,-4.830516831681741e-07,0.47671049291474954,1005.4138747892787,-4.391913758795101e-05,2.0372294421712516,20.129056999767716,-0.002071062205558246,14.536475829338427,21.46499146631905,0.028130912405604842,-4.899118164906068e-06,0.01567595647817385,0.9990550008121643,-0.043463683338485506,3.720664844671575e-06,8.559297346059266e-05
0.5700000000000001,-1.0260452078373397e-06,0.49779195488913663,1005.6162389208997,-6.437965583139637e-05,2.1784197031541948,20.34332891705804,-0.0021096075440575793,14.182710680503947,21.34861176601823,0.04056849017845862,-1.4773472973782595e-05,0.023039322527071568,0.9990624318927365,-0.043291906468515044,7.880807928360351e-06,0.00018222913612495496
0.58,-1.7772150785338738e-06,0.5202704927923925,1005.8207407928147,-8.544202536113844e-05,2.3165524331153082,20.556398784537613,-0.0021563168590720628,13.6930061113573,21.244760202342334,0.052689251962051806,-3.316530370318286e-05,0.03050461366461594,0.9990724514368121,-0.04305875798021226,1.3580230909941952e-05,0.00031592753356687333
0.59,-2.740823618827253e-06,0.5441140758357496,1006.0273664153574,-0.00010741561659896573,2.451577846042128,20.768281303865898,-0.002242151237808698,13.277643961953208,21.135268446933328,0.06449238105828516,-6.272728039445344e-05,0.03807407086088885,0.9990849434993677,-0.04276589632944325,2.0802243954702253e-05,0.0004871866058126933
0.6,-3.927467865746398e-06,0.5692909612435806,1006.2361038463347,-0.00013055260112736125,2.583429985084868,20.9789889737767,-0.0023686994119869343,12.960654372061498,21.017968195436296,0.07597495574416774,-0.00010582976685185428,0.045748664093177474,0.9990997648096442,-0.04241492480375391,2.9502828427312457e-05,0.0006965259961268292
0.61,-5.350674222004886e-06,0.5957695394263636,1006.4469420903685,-0.00015507870003217042,2.7120354155028807,21.18853327430348,-0.0025239674357839456,12.679938985978014,20.89809004505176,0.08713308086867261,-0.0001647125798219491,0.053528775592740566,0.9991167594606247,-0.04200742117916782,3.9625328017316916e-05,0.0009444751528009344
0.62,-7.024326415752801e-06,0.6235180575260926,1006.6598701304836,-0.00018121565106350834,2.837321460664914,21.39692533205543,-0.0026964980532494043,12.3766661281125,20.780574041629546,0.09796292070499188,-0.00024159927702868314,0.061414792510038986,0.9991357695520133,-0.04154496765124804,5.111118591567981e-05,0.001231564040391552
0.63,-8.966445797979249e-06,0.6525030179100395,1006.8748766258861,-0.00020913866008011377,2.9592251209013454,21.604172057918127,-0.002882228530337054,12.037239174437499,20.666354020365052,0.10846142346455423,-0.00033852496595862785,0.0694072001695854,0.9991566138594,-0.04102920164269474,6.387964554349529e-05,0.0015583282358416816
0.64,-1.1197805215541889e-05,0.6826897626801195,1007.0919500204436,-0.00023899198949521127,3.077689831667496,21.810277559344687,-0.0030820134483917497,11.6781425552727,20.553699708947242,0.11862605867329755,-0.0004573994357525955,0.07750654918108363,0.9991790956479705,-0.04046179730194301,7.783518760001055e-05,0.0019253070482996854
0.65,-1.3739214891548066e-05,0.7140435927978626,1007.3110787609971,-0.00027091920780781436,3.19265927521484,22.015245924611545,-0.0032966975255514395,11.315911916783666,20.440892889778823,0.12845431052969042,-0.0006001229419527679,0.08571338382825686,0.9992030174503511,-0.03984442969609229,9.288148490758695e-05,0.0023330399340230202
0.66,-1.6611228844054188e-05,0.7465293892158688,1007.5322514371599,-0.0003050610726813424,3.304079850705453,22.219081896377862,-0.003525072608197361,10.956845704992446,20.327467182330487,0.13794377262969462,-0.0007684444704096048,0.09402809224498246,0.9992281723853985,-0.03917877920659506,0.00010891094850385536,0.0027820680076848224
0.67,-1.98341590521474e-05,0.7801116361009292,1007.7554567734234,-0.0003415556863602549,3.411900523988675,22.421790835503426,-0.003763991178275212,10.597571200728726,20.214138826604817,0.14709214191796238,-0.0009639701012809231,0.10245091504912436,0.9992543446787047,-0.03846653123541586,0.00012580535032796634,0.003272933950676841
0.68,-2.342837725154126e-05,0.8147547790640007,1007.9806834974788,-0.00038053988355826225,3.5160705473762137,22.623377937858436,-0.004010247340174079,10.2343812882819,20.10165229186601,0.15589713237157823,-0.0011882932412789235,0.11098208274650528,0.9992813178030798,-0.037709371853107916,0.00014344557038963168,0.003806180531524457
0.6900000000000001,-2.7417142689630567e-05,0.8504223037042953,1008.2079202501715,-0.0004221019716751634,3.6165469286878835,22.823840508599254,-0.00426136775103601,9.865416831776592,19.989997993934484,0.1643569995436825,-0.0014427121205301755,0.119621645022348,0.9993088583595913,-0.03690900681535031,0.0001616926648280422,0.004382351594094088
0.7000000000000001,-3.1827583107823384e-05,0.8870764094618329,1008.4371555559974,-0.00046626524447823377,3.713297066051827,23.023165281434355,-0.0045158604929294655,9.491294494474722,19.87815611852426,0.17247072455460308,-0.0017281295114175452,0.1283694093105927,0.9993367103456804,-0.036067168250630194,0.0001803811310934908,0.0050019924229217725
0.71,-3.668709695443806e-05,0.924679205774638,1008.6683779313103,-0.0005130484462538579,3.8062890846822977,23.221338250310435,-0.00477230232542599,9.112804189469479,19.76503615813647,0.18023733929792768,-0.002045420513243984,0.13722516609307983,0.9993646161770463,-0.03518559013293364,0.00019934360812993952,0.005665648403357766
0.72,-4.20230826777931e-05,0.9631928020807362,1008.9015758924643,-0.0005624703212884216,3.895491109793551,23.418345409174197,-0.005029270008097136,8.730735829854034,19.64954760527225,0.18765587566724418,-0.0023954602253124535,0.14618870585165003,0.9993923182693888,-0.03426600643624667,0.00021841273488135105,0.00637386492075235
0.73,-4.786293872620686e-05,1.0025793078181517,1009.1367379558134,-0.0006145496138683093,3.9808712665998396,23.61417275197234,-0.005285340300514452,8.345879328721578,19.53059995243273,0.1947253655561402,-0.002779123746925906,0.15525981906814368,0.9994195590384071,-0.03331015113455535,0.00023742115029168738,0.007127187360455778
0.74,-5.423406854666627e-05,1.042800831156618,1009.3738526370416,-0.0006693049005923605,4.062397711921979,23.808806289177316,-0.005539090694476735,7.9590243060355865,19.40710670370044,0.20144484311067495,-0.0031972851167699225,0.16443829566250712,0.9994460808700808,-0.03231975820428352,0.0002562014533107877,0.007926161085800574
0.75,-6.116521110295474e-05,1.0838191414107923,1009.6129082728276,-0.0007267099562221319,4.140047047048335,24.002236446520136,-0.0057892943142375496,7.57088206497493,19.279053155437584,0.20781394427985192,-0.0036505350036061435,0.17372377543088896,0.9994716182099604,-0.03129656227316961,0.0002745755574783745,0.008771325577540071
0.76,-6.868823347415569e-05,1.125595214211755,1009.8538927805746,-0.0007866336183794639,4.21381565232824,24.1944639913748,-0.006035182504326325,7.181980471166202,19.148935010342885,0.21383371458610928,-0.004138800352761999,0.18311554654185086,0.9994958869051205,-0.030242299494494255,0.0002923403484236572,0.009663206537951724
0.77,-7.683544999175453e-05,1.1680899117111094,1010.0967940177387,-0.0008489297209592549,4.283702736086236,24.385491169745148,-0.006276052124798419,6.792821162658679,19.019606904580254,0.21950540109020586,-0.00466191321156028,0.19261284688886296,0.9995186001434584,-0.029158706239657373,0.0003092891333293935,0.010602327699290839
0.78,-8.563917498723675e-05,1.21126409606046,1010.341599841776,-0.0009134520978564034,4.349707506646871,24.57532022763502,-0.0065112000357091925,6.40390577750164,18.893923474313596,0.22483025085290045,-0.005219705627323778,0.20221491436539546,0.9995394711128714,-0.0280475188800589,0.00032521521937834113,0.011589212793812718
0.79,-9.513172279208776e-05,1.2550786294114098,1010.5882981101424,-0.000980054582965808,4.411829172334685,24.76395341104827,-0.006739923097114003,6.015735953744361,18.774739355706814,0.22980951093495194,-0.005812009647375282,0.2119209868649185,0.9995582130012569,-0.02691047378709878,0.0003399119137532578,0.012624385553772668
0.8,-0.00010534540773779302,1.299494373915563,1010.836876680294,-0.001048591010182367,4.470066941474226,24.95139296598873,-0.006961518169068211,5.628813329436119,18.664909184923822,0.23444442839711913,-0.006438657319037585,0.2217303022809023,0.9995745389965122,-0.025749307332176938,0.0003531725236369013,0.013708369711425996
0.81,-0.0001163082109243136,1.3444723716753504,1011.0873238278339,-0.0011189339432556723,4.524424889447492,25.137656898249016,-0.007175209477349485,5.243609480237037,18.56650295161581,0.23873658753707236,-0.00709933697921438,0.23164208320250046,0.9995881601610649,-0.02456574350654606,0.0003647891627876176,0.014841683939159907
0.8200000000000001,-0.00012802955110312314,1.3899744356520727,1011.3396296195889,-0.0011910361793795621,4.574927940745546,25.322830724136598,-0.007379910102861962,4.8604672029638385,18.4782294398472,0.24268901728082445,-0.007793121349681119,0.24165548665946734,0.9995987784524272,-0.023361453268380326,0.00037454883266829813,0.016024825234305866
0.8300000000000001,-0.00014051387759131062,1.4359625851781463,1011.5937846019249,-0.0012648719955103598,4.621606601495819,25.50701803359193,-0.007574449828104186,4.479694818299325,18.39789758576566,0.24630513330425244,-0.00851891834230313,0.25176965213026875,0.9996060933905814,-0.022138093378059703,0.00038223716609945424,0.01725828479143996
