time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,omg_p,omg_q,omg_r,orient_0,orient_1,orient_2,orient_3
3.02,-0.7574669140172858,-5.839909367138259,1125.9219018136134,-0.35688199948328,-3.625118873904233,44.06630841279366,0.008687709364735816,0.3238492905645543,-11.45099909187537,-0.038391759098895695,0.013716265450024972,3.5720371810169333,0.14842344920969613,0.01817745649827294,0.0940140578776857,-0.9843049479573759
3.0300000000000002,-0.7610353863798989,-5.8761444138111445,1126.3619924828156,-0.3568087645131471,-3.621882117474449,43.951841248665104,0.008054674020645192,0.3238489094087466,-11.442380722384145,-0.03802719899661993,0.015155210562378953,3.5630584719241565,0.16595334995413238,0.01989425145572521,0.09387357561996405,-0.9814816060276743
3.04,-0.7646032152488101,-5.912347204378963,1126.8009388881587,-0.35674858608396265,-3.618658779901709,43.83745762304903,0.007235643730459958,0.3239662041008533,-11.433768779543975,-0.03761120060218822,0.016589227146191207,3.5540871373358085,0.18338587822169256,0.02160793102949226,0.09370348726257716,-0.9783542392460198
3.0500000000000003,-0.7681705722364238,-5.94851787905146,1127.2387418624896,-0.3567040759389137,-3.615451717942996,43.72315669721437,0.006376141288130599,0.32402466508620076,-11.42519630164819,-0.03714857587547619,0.018014856674639396,3.545123157346712,0.20071596742808956,0.023318029698162428,0.0935039827873351,-0.9749261884799497
3.06,-0.771737627244668,-5.984656577580551,1127.6754022386344,-0.3566777105822746,-3.612263693726021,43.60893765047148,0.005620666546253166,0.32384861012700145,-11.416696184540694,-0.03664409479756422,0.019428637991333274,3.536166512119568,0.21793855470934967,0.02502408104657031,0.09327525241437161,-0.9712007970962728
3.0700000000000003,-0.7753044728207643,-6.0207634190134565,1128.1109208484777,-0.35666585046252935,-3.609093189856298,43.49480047803794,0.005067457772910384,0.323299771632824,-11.408294881920774,-0.03610062889701611,0.02082699102009749,3.5272171848868292,0.23504874544939683,0.026725578240371094,0.09301749714178757,-0.9671815214890221
3.08,-0.778871094248251,-6.056838493687283,1128.5452985225993,-0.35665637521685895,-3.605932754752106,43.38074630650674,0.004750604742074569,0.32229176292719264,-11.40000991450627,-0.035518417218632976,0.02220617078497553,3.518275163137617,0.2520418783326147,0.028421958398079518,0.09273093291292124,-0.9628719747811108
3.09,-0.7824374689173019,-6.092881889826409,1128.978536091482,-0.35663654039296794,-3.602774500144281,43.266776345726996,0.004699476641599599,0.32074201516794887,-11.391858145651064,-0.03489750508690363,0.023562420175297263,3.5093404346742902,0.26891330921160106,0.030112654513790242,0.09241577677090722,-0.9582757816288812
3.1,-0.7860035704397792,-6.128893694540375,1129.410634385666,-0.35659377315099133,-3.5996107177790764,43.15289177094713,0.0049447320294491275,0.3185743839839387,-11.383855139838795,-0.0342379222958504,0.024891950383119525,3.5004129865897338,0.28565839914337204,0.031797100587636955,0.09207224568181463,-0.953396569922202
3.11,-0.7895692453082362,-6.164873957430547,1129.8415942375914,-0.35652127446088133,-3.59643975592665,43.03909259329367,0.005560409641637016,0.31592887294628813,-11.375972761748317,-0.03353917612513208,0.02618990616244699,3.491492782106903,0.30227268428485804,0.03347476446740655,0.09170055401888653,-0.9482380763412277
3.12,-0.7931341854844868,-6.200822682502045,1130.2714164820081,-0.35641926414060243,-3.593267325382442,42.925377408745206,0.006673282697323055,0.31320824273159026,-11.368129753025721,-0.03280013866741332,0.027450135867361704,3.4825797554316154,0.318751913650662,0.03514515514729426,0.09130091300343449,-0.9428041698154408
3.13,-0.7966980736041349,-6.236739871008161,1130.700101953806,-0.3562883856082686,-3.5900995812835856,42.81174472787366,0.008413307036932303,0.310831111882139,-11.360241649246166,-0.03201964368067696,0.028666409611869607,3.4736738390184563,0.3350918491017287,0.03680778410475507,0.09087353366654537,-0.9370987272558111
3.14,-0.8002605962712636,-6.272625519859358,1131.127651488583,-0.35612952575997286,-3.5869422016795074,42.6981931570165,0.010889650105960325,0.30920047749469703,-11.352227268241661,-0.031196324191917313,0.029833021611185083,3.464774968161449,0.3512882589351236,0.03846216582103443,0.09041862370257023,-0.9311256287688752
3.15,-0.8038215428997241,-6.308479513457922,1131.5540659402966,-0.35594987917744747,-3.5837885049011122,42.58472378347221,0.013672922800979623,0.3083146381877269,-11.344090459946427,-0.03032361297150659,0.030957843758786678,3.455883151714909,0.36733707818582345,0.04010789259535644,0.08993630436239518,-0.9248888372474675
3.16,-0.8073808125615193,-6.3443016162035635,1131.9793461824859,-0.35576336829672683,-3.580618626253048,42.471340340762424,0.01575930504625785,0.30774023625530794,-11.33592577057021,-0.02938939613278761,0.03206323006510567,3.4469984769934494,0.3832344197334965,0.04174463972854929,0.08942660469525399,-0.918392403885293
3.17,-0.8109383125548464,-6.380091594133106,1132.4034930881112,-0.35558424257895016,-3.577412759262558,42.358046553050464,0.016129023742343967,0.3070342154331394,-11.327829784987614,-0.02838137088678382,0.03317190943361111,3.4381210338852406,0.39897640768481885,0.04337208744712181,0.08888955324699517,-0.911640384916281
3.18,-0.8144940835010716,-6.41584955883969,1132.8265074593633,-0.35542672394657643,-3.574183440792524,42.2448397598019,0.014317521120579518,0.30627648669550267,-11.319789246863461,-0.027290985229382114,0.034291351932957854,3.4292508546687763,0.4145592847059296,0.04498995680312243,0.08832536270920152,-0.9046368707707084
3.19,-0.8180483525302154,-6.451576105322628,1133.2483899994304,-0.35530499579761105,-3.570988453495446,42.131708368791,0.010636942110272298,0.3062785511631094,-11.311637240625798,-0.02611493421029082,0.03540768171876305,3.420387891031134,0.42997945931835013,0.046598025960326625,0.08773450337889425,-0.8973859997168643
3.2,-0.821601361675758,-6.4872718639043905,1133.669141404239,-0.3552331203669228,-3.5678885948113823,42.01864019152776,0.005465314565887163,0.3078967819256113,-11.303197280878813,-0.02485063138798976,0.03650542473331057,3.4115320885028164,0.4452333534580428,0.048196076572623765,0.08711746389187731,-0.8898919139793287
3.21,-0.8251534546617011,-6.522937393392458,1134.0887623815404,-0.35521316548024734,-3.564908423141993,41.9056300782891,-8.669564791004974e-06,0.31100869597474845,-11.29448375729845,-0.023528692048806286,0.037568367308966344,3.402683377398231,0.4603174958492025,0.049783812578858055,0.08647464561691039,-0.8821587954194116
3.22,-0.8287051629310934,-6.55857312057883,1134.5072536609116,-0.35522505747939176,-3.5620056002142144,41.79268587280106,-0.003099845619549996,0.31368485788639955,-11.285863411834672,-0.022241021327976368,0.03857893047023311,3.3938416599431194,0.47522861234536984,0.051360794457166785,0.08580628882921029,-0.8741908990671765
3.23,-0.8322569845755895,-6.594179461722274,1134.9246159726833,-0.355246639123783,-3.5591272044452826,41.67981753083887,-0.001628451681229747,0.3138097058793628,-11.277746434626234,-0.02106854730452205,0.039531085296442385,3.385006879201775,0.48996347871312723,0.0529265633619581,0.08511261240232393,-0.8659924963216625
3.24,-0.8358091675796121,-6.629756849521191,1135.3408500398848,-0.3552571797415937,-3.556204740179893,41.56703829559917,0.0034791167339842826,0.3093142438905721,-11.270567202319938,-0.02001019983600792,0.040473170574772066,3.376179182235058,0.5045190041441162,0.05448064241699924,0.0843938167560401,-0.8575678980238425
3.25,-0.8393616724665324,-6.665305362423452,1135.755956651346,-0.3552364000159902,-3.5531978754700257,41.454355899007226,0.009825370766025082,0.3002385920186494,-11.264343140572558,-0.01900024537923618,0.041432963150135005,3.3673586779986655,0.5188921876857091,0.05602248197502125,0.08365019149607572,-0.848921429366346
3.2600000000000002,-0.8429139173604704,-6.700824170617398,1136.169936767679,-0.35516459520665145,-3.550149360077594,41.34176163718611,0.013603126662571817,0.29192504478914244,-11.258018540750202,-0.017870552344827633,0.04234576258740761,3.358545227200975,0.5330801591117622,0.05755136574993676,0.08288226325424014,-0.8400574235217153
3.27,-0.8464654164321983,-6.73631253413567,1136.5827913300363,-0.3550463259895375,-3.5471128406293606,41.229244619698314,0.012510560203519231,0.2892356495363132,-11.250615612498555,-0.01650704512964661,0.043132286759109295,3.349738624263975,0.5470801136914281,0.05906680542347707,0.08209042592228799,-0.830980247449463
3.2800000000000002,-0.8500159564469809,-6.771770074500319,1136.994521207387,-0.3549214214138879,-3.5441359026452286,41.11679512018071,0.006905918790080633,0.29480571580815,-11.241579223851705,-0.014904829476334923,0.04371994385248795,3.340938640189663,0.560889317375496,0.06056868389820186,0.08127481073060609,-0.8216943178679466
3.29,-0.8535655125720334,-6.807196863021739,1137.4051271793783,-0.3548347561715506,-3.541213676580468,41.00441395754543,-2.0833101416144195e-05,0.30550869974263933,-11.231518229639153,-0.013194390112995832,0.04415520982231314,3.332145328968624,0.574505131937476,0.06205694775464346,0.08043525437628503,-0.8122040980826911
3.3000000000000003,-0.8571141942698693,-6.842593318011431,1137.8146099563742,-0.3548237925771021,-3.53829594793202,40.89211105420976,-0.003204566834173341,0.31375543387840055,-11.22194838579027,-0.011599559125124642,0.04458235316393705,3.323358979944703,0.5879250167870238,0.06353150394194412,0.07957142869967022,-0.8025140822456133
3.31,-0.8606620502922334,-6.877959771573537,1138.2229702625582,-0.35484929844256796,-3.5353222254621937,40.77989826721917,-0.00045202262165889434,0.3142283828562298,-11.213955857224606,-0.01022740962080304,0.045122979803356986,3.3145798311938406,0.6011466040445692,0.06499169353885953,0.07868355952007886,-0.7926287205000915
3.3200000000000003,-0.8642091352350076,-6.913296470809456,1138.6302088363757,-0.3548365004086874,-3.532245345423498,40.667784689125156,0.008177343484585323,0.3041628915597406,-11.208125736722861,-0.009090314132488713,0.045856919823899174,3.3058080409388073,0.6141676306312587,0.06643663515781519,0.07777226230178187,-0.7825524324646027
3.33,-0.8677556663648186,-6.948603499875476,1139.0363264442647,-0.35471956306237545,-3.529095061221783,40.555763859100715,0.01908602328028689,0.28675275241464526,-11.20384077103253,-0.008044447503394267,0.0467369736335807,3.297043544125111,0.6269859267631963,0.06786568754608602,0.0768386519937999,-0.7722896011627902
3.34,-0.8713015032743087,-6.983880587859656,1139.4413239204937,-0.35447815304476116,-3.5259614377676063,40.44381725488709,0.025636742100446447,0.27169779686255235,-11.199144656090509,-0.0068247813119206415,0.04753714657589931,3.28828573545238,0.6395993539440555,0.06927870705272277,0.07588403026942628,-0.7618446021471749
3.35,-0.8748455151897219,-7.01912676144752,1139.8452022349848,-0.3542018181220914,-3.5230198405961777,40.331909442182884,0.01715292237234114,0.27928969611380966,-11.189880421121496,-0.005011676793440107,0.04771418324961083,3.2795330283363113,0.6520057883801404,0.07067659085134811,0.07490967049512162,-0.7512218317220732
3.36,-0.8783868413899165,-7.054342705280102,1140.2479620227707,-0.35407080051473805,-3.520156052480556,40.22006372608842,0.008394096091397824,0.29280705920554606,-11.17939652519242,-0.0031473042450828347,0.047689035060654104,3.2707878292577655,0.6642032359962945,0.07205959766408755,0.07391299424099032,-0.7404260737403141
3.37,-0.8819270976015459,-7.089529573204708,1140.649603900617,-0.3539912466040858,-3.517231630969004,40.108307594086234,0.006376765322675334,0.29417526140909955,-11.171419046079453,-0.0015277625518316294,0.04794763115098435,3.262049952545294,0.6761898086610744,0.07342642045097543,0.07289390328174868,-0.7294622723423708
3.38,-0.8854666431648381,-7.124687204782148,1141.0501286477927,-0.3539182483359398,-3.514299415938137,39.99662988899011,0.006442903404307944,0.29279931450328833,-11.164025423176025,3.386373812413535e-05,0.04823000815642061,3.2533188317203376,0.6879638436704489,0.07477680801226531,0.07185374221988208,-0.718334669627963
3.39,-0.8890054716323834,-7.159815588238507,1141.4495369237334,-0.353846625804336,-3.511374659293777,39.88502728408417,0.007146499085109875,0.2912596286505712,-11.15668747221923,0.00158983293276114,0.04846515982465187,3.2445945011295114,0.6995239481826226,0.07611055626059146,0.07079299868018242,-0.7070470865243239
3.4,-0.8925435804091053,-7.194914795071852,1141.8478294654112,-0.3537743700690526,-3.50846189872874,39.77349861506303,0.007759443045704943,0.29026877666961454,-11.149260867913656,0.003160670267118795,0.04863345987802815,3.235876953987914,0.7108685964492223,0.07742739457641619,0.0697120347521096,-0.6956039202243728
3.41,-0.8960809565274266,-7.229984915671163,1142.2450070783816,-0.3537005256614998,-3.505560427750688,39.66204377838107,0.007796039788281093,0.2895234456329802,-11.14181348243674,0.00475697011265014,0.04874326263171676,3.22716617360291,0.7219961881651062,0.07872706836422033,0.06861119869382112,-0.684010005670318
3.42,-0.8996175921490488,-7.26502605138938,1142.6410705307608,-0.35362628033574744,-3.5026676528338703,39.55066302308064,0.007662501574342744,0.2886851788140209,-11.134413197660482,0.0063642733422566555,0.04880385168572898,3.218462138118285,0.7329052856228189,0.08000932468870918,0.06749079640109154,-0.6722699848194758
3.43,-0.9031534841897083,-7.300038296358312,1143.0360205558072,-0.3535516933390479,-3.499783224444896,39.43935615151686,0.007503923474256194,0.287876874112311,-11.12703265384263,0.007975860910348237,0.04881246478346613,3.2097648323172647,0.743594638511165,0.08127392240455329,0.06635113087295239,-0.6603882962209702
3.44,-0.9066886378322254,-7.335021739329357,1143.4298578818539,-0.3534778623830869,-3.496907717229452,39.3281227904954,0.007350547707402785,0.28714440137581665,-11.119661675851543,0.00958934186120121,0.048768325865402945,3.2010742455734524,0.7540631164994935,0.0825206358139178,0.0651925242506311,-0.648369348101001
3.45,-0.9102230575496604,-7.369976462463374,1143.8225832443613,-0.35340485861174814,-3.494040088404803,39.2169629025813,0.0072304226007844155,0.28634649046607835,-11.112330193465121,0.011202923371650781,0.048675352891813926,3.1923903635700444,0.7643096100011786,0.08374924153397424,0.06401531356077918,-0.6362175805165832
3.46,-0.9137567468767279,-7.404902547377437,1144.214197376817,-0.3533324296886643,-3.4911798558885065,39.10587632981498,0.007160419001831618,0.28542540051080906,-11.105050373289963,0.012814862250098973,0.04853520368589433,3.1837131716110076,0.774333081018867,0.08495951902776945,0.06281984192588454,-0.6239374223561521
3.47,-0.9172897080507507,-7.439800076115373,1144.6047010077605,-0.3532600198970409,-3.488327836221727,38.99486263804271,0.007137121941036856,0.2845019941514325,-11.09779634807174,0.014423444663935298,0.0483447798146209,3.175042655228158,0.7841326114764794,0.08615125246601207,0.06160645982887006,-0.6115332762818717
3.48,-0.9208219440334847,-7.474669131882489,1144.9940948637598,-0.35318750866508714,-3.4854845589617245,38.88392145893055,0.0071454121937079415,0.28365034496003544,-11.090552315329848,0.01602747391360291,0.04810223085496643,3.166378800853774,0.7937073560495483,0.08732423350533738,0.06037551396068096,-0.5990095343142218
3.49,-0.9243534589618917,-7.509509799464287,1145.3823796691977,-0.35311542093511067,-3.4826499681407816,38.773052555337046,0.007156789187685328,0.28285375232376153,-11.083321943890642,0.017626467905941186,0.0478081287197801,3.157721596137419,0.8030565584552968,0.08847826395820406,0.059127344712267826,-0.5863705764080949
3.5,-0.9278842560973773,-7.544322163483904,1145.7695561460673,-0.35304390565459853,-3.479823948438013,38.662255699308666,0.007155805609773494,0.28209094941945584,-11.076109808597206,0.019219522700285784,0.04746323608696764,3.1490710279023224,0.8121795421594101,0.08961315224618216,0.057862294794133275,-0.5736207635294595
3.5100000000000002,-0.9314143375403354,-7.579106308180216,1146.1556250136289,-0.35297261450716216,-3.4770063665709574,38.551530662112256,0.007143776081963597,0.2813431241520625,-11.06891987398235,0.020805173775894206,0.04706833009851205,3.1404270819066684,0.8210757205485129,0.09072871414130577,0.05658071029630328,-0.5607644342594053
3.52,-0.9349437050322317,-7.613862316663638,1146.5405869890337,-0.35290136544571804,-3.4741970848919395,38.4408772177482,0.007123370201470454,0.28058473559719455,-11.061757626730587,0.02238206206718427,0.04662432500120731,3.1317897444957294,0.8297445813906246,0.09182477497385534,0.05528293864713252,-0.5478059059993775
3.5300000000000002,-0.938472360023104,-7.648590270938396,1146.9244427874826,-0.3528301716289693,-3.471395962432426,38.330295142995986,0.007097637713059564,0.2797833706707936,-11.054630111301432,0.0239489665779271,0.046132271316656016,3.123159002663861,0.8381856816111349,0.09290116920561323,0.05396932841684788,-0.5347494762714202
3.54,-0.9420003038428539,-7.683290252917279,1147.3071931238992,-0.35275904756994425,-3.4686028603340744,38.21978421424413,0.007069843406391802,0.27890722024392994,-11.047544243288188,0.025504660216872633,0.045593205421066575,3.114534843430378,0.8463985875088142,0.09395773223794773,0.052640228308573685,-0.52159943982084
3.5500000000000003,-0.9455275352973922,-7.717962343490808,1147.6888387086706,-0.35268784122293145,-3.4658176926483804,38.10934419587951,0.00704791384743218,0.2779456355430802,-11.040502330356352,0.02704763252209836,0.04500769316580513,3.105917253740945,0.8543830151453408,0.09499431224982399,0.051295988984846594,-0.5083600464103358
3.56,-0.9490540506399701,-7.75260662251562,1148.0693802475962,-0.3526162320917494,-3.4630404269376127,37.99897484015107,0.007044490325667941,0.2769093684838288,-11.033502019907978,0.028576086442559892,0.04437582453329945,3.097306220466744,0.8621388320462653,0.0960107703429282,0.049936963089870556,-0.495035500309103
3.5700000000000003,-0.9525798459286902,-7.787223169875382,1148.4488184461177,-0.35254389978689316,-3.460271041250739,37.88867589711109,0.007071746663751223,0.2758117356237528,-11.02654039432899,0.030088202953168823,0.04369763759025336,3.088701730488552,0.8696659163731544,0.09700696828284293,0.04856350311668213,-0.4816300021062259
3.58,-0.956104915250357,-7.821812067208505,1148.8271540059607,-0.35247070638725697,-3.457509708915635,37.778447076898885,0.007125569018912469,0.2747049320594371,-11.019605912449547,0.03158194015764672,0.04297242894707257,3.0801037709976984,0.8769642405494006,0.09798277001478278,0.04717595580318274,-0.4681477123921663
3.59,-0.9596292506704751,-7.856373397952661,1149.2043876250411,-0.352396701068471,-3.454756803492362,37.66828804872837,0.007185142744060796,0.27368101758602537,-11.01267819080634,0.03305502763536684,0.04219873495072232,3.0715123295039435,0.884033873651189,0.09893804171888124,0.04577466198615847,-0.4545927507441879
3.6,-0.9631528447223877,-7.890907245790622,1149.5805200009324,-0.352321977130682,-3.452012703425811,37.55819848125698,0.0072286561119723385,0.272831523136859,-11.005736961666821,0.03450523215489085,0.04137510927441198,3.0629273936002765,0.8908748929669813,0.09987265006146546,0.04435996182532044,-0.44096923305005037
3.61,-0.9666757037591759,-7.925413698436925,1149.9555518270372,-0.352247507280924,-3.449277683004938,37.44817807534134,0.007228426430085904,0.27219017394510076,-10.998774740160734,0.035931495195904294,0.040501386769834904,3.054348952577168,0.8974874700513041,0.10078647120416148,0.04293218538758324,-0.4272812301419877
3.62,-0.9701978485004757,-7.959892847797413,1150.329483792421,-0.3521751784293158,-3.4465519082415432,37.33822656531128,0.007150667739308479,0.27173060229923124,-10.991797330069883,0.03733397942995437,0.03957873416058488,3.0457769974897344,0.9038718744546526,0.10167939117960263,0.04149165224771469,-0.413532766013956
3.63,-0.973719300268796,-7.994344785782102,1150.7023165858627,-0.35210685711589984,-3.443835524688695,37.22834368973237,0.006963324846480455,0.2714222442566828,-10.984811454339427,0.03871287415402551,0.03860843849632924,3.037211519368626,0.9100283835108657,0.10255129700879846,0.04003868223839169,-0.39972786053304193
3.64,-0.9772400787077459,-8.028769599461805,1151.0740508939996,-0.352042815254784,-3.441128287405021,37.11852925497264,0.006685386016522538,0.2711991409182977,-10.977831440819367,0.04006760229320051,0.037593263424450386,3.028652506542659,0.9159573560948646,0.10340208910323807,0.038573614104647234,-0.38587048428975984
3.65,-0.9807602016914246,-8.06316737080695,1151.444687401209,-0.35198164407351795,-3.4384295398800537,37.00878313886188,0.006389637745034823,0.2709580281922228,-10.970879632694894,0.041396779040211606,0.03653752888078567,3.020099944493002,0.9216592370233536,0.10423168198756283,0.037096806524555,-0.3719645559386413
3.66,-0.9842796866869191,-8.097538181210611,1151.8142267916696,-0.3519218672893658,-3.435738604103727,36.899105223479154,0.006150328799226358,0.270594520549527,-10.963978637229065,0.04269901389522005,0.03544557075299528,3.0115538186110395,0.9271344794187497,0.1050399915391019,0.03560861914071121,-0.3580139891659262
3.67,-0.9877985427747786,-8.131882103381905,1152.182669747171,-0.3518623379383347,-3.4330547535687583,36.789495412746554,0.006013002285167416,0.27002134421880625,-10.957147986325925,0.0439737701123421,0.034320209530008215,3.0030141154856724,0.9323836457415084,0.10582695129778615,0.034109411949475574,-0.34402263290857565
3.68,-0.9913167700739288,-8.166199200750507,1152.5500169469517,-0.35180226095745987,-3.430377209945063,36.679953633926935,0.005992527222238247,0.2691695105861128,-10.950403925644727,0.045221423243888954,0.033162646386993865,2.994480822985434,0.937407415287733,0.10659251367732124,0.03259954532522926,-0.3299942669142319
3.69,-0.99483436826552,-8.200489536292785,1152.916269070124,-0.3517408584741039,-3.4277051923710173,36.570479815423354,0.00610227420396537,0.2679709242654847,-10.943762540312019,0.046442393407840794,0.031974003395817865,2.985953929041369,0.9422064730609345,0.10733663201339458,0.031079379660820028,-0.3159326675506489
3.7,-0.9983513370206203,-8.234753172991349,1153.2814267957947,-0.35167735297086267,-3.42503792104842,36.46107388540194,0.006355574401353167,0.26635763453404604,-10.937239882268212,0.04763709789142207,0.030755400253811335,2.977433421585316,0.9467815041777257,0.10805925963636542,0.029549275332530205,-0.3018416111083647
3.71,-1.0018676703030864,-8.26899017735505,1153.64549079956,-0.3516111679962588,-3.4223752180888503,36.35173563791763,0.006743445382707952,0.2643435716459724,-10.93083321971818,0.04880435174129784,0.029506612644456948,2.9689192889986784,0.951133257770689,0.10876034686073624,0.028009583340563103,-0.2877248301741745
3.72,-1.0053833468528834,-8.303200625298985,1154.0084617476498,-0.3515422634389621,-3.4197185111886066,36.242464509285924,0.007197383537727241,0.2621610820532037,-10.924489715552397,0.04993869605304679,0.028223831115774273,2.9604115208620625,0.9552626537339889,0.10943983595626007,0.026460629674580172,-0.2735859407558286
3.73,-1.0088983428990108,-8.33738459428966,1154.370340304749,-0.35147068764931605,-3.4170694928623337,36.1332598768183,0.007639068084857204,0.2600785368508008,-10.918148268502884,0.05103396699484647,0.02690265489871546,2.9519101069538696,0.9591706401264813,0.1100976678658229,0.024902736199110268,-0.2594285396330262
3.74,-1.012412634670469,-8.371542161793592,1154.7311271355436,-0.3513964889776639,-3.414429855624677,36.02412111782624,0.00799017824254409,0.25836430713382424,-10.911747777301658,0.05208400073487464,0.025538683224232417,2.9434150370524983,0.9628581650070228,0.11073378353231084,0.02333622477868197,-0.24525622358546392
3.75,-1.0159262002240277,-8.40567340665647,1155.0908229035383,-0.3513198277723955,-3.4118011033685076,35.91504765321372,0.008180489884305128,0.25725045644859673,-10.905235370376067,0.05308344415845495,0.024128307450288985,2.9349263010998476,0.9663261954593783,0.11134812550339517,0.02176141540675163,-0.2310725734023105
3.7600000000000002,-1.0194390311371802,-8.439778417926338,1155.4494282635085,-0.35124169287498186,-3.40918334467811,35.806039226355246,0.008199672988338074,0.25670046729090473,-10.89861905440868,0.054032941340761614,0.02267377860624916,2.926443890247276,0.9695758393019603,0.1119406481979678,0.020178614235724777,-0.21688105158456256
3.77,-1.022951125052289,-8.473857289227597,1155.8069438663135,-0.35116344475657285,-3.4065760622567667,35.697095725273094,0.00806426369187265,0.25655734717397727,-10.891934143692636,0.05493582646239933,0.021179976141495447,2.917967796188659,0.9726082674812536,0.11251131135988703,0.018588121209451827,-0.2026850675737607
3.7800000000000002,-1.0264624796404285,-8.507910114206323,1156.1633703627942,-0.3510864456476547,-3.4039787358447686,35.58821703867428,0.0077909253195349686,0.25666353326902513,-10.88521608179835,0.0557954464392324,0.019651791948643915,2.9094980106204407,0.9754246512425989,0.11306007475822019,0.016990236242390936,-0.18848803056025354
3.79,-1.029973092907212,-8.541936986299802,1156.5187084036704,-0.3510120291296273,-3.4013908410872,35.479403055967765,0.007397262229653477,0.2568627426002922,-10.87850003331166,0.05661510714040049,0.018094089615414304,2.901034525190431,0.9780261650643253,0.11358689908033177,0.015385259656126997,-0.17429334637452676
3.8000000000000003,-1.0334829721082128,-8.575937993172458,1156.8729586363143,-0.3509407366409221,-3.3988117403972664,35.370653685970524,0.006926898222165643,0.25703407993762584,-10.871813448936381,0.05739697949922898,0.016510950103354044,2.8925773302016915,0.9804140728164206,0.11409177040436685,0.013773503029230522,-0.16010432794728413
3.81,-1.0369921347057953,-8.609913216118677,1157.226121704404,-0.35087223553635755,-3.3962406712433935,35.26196885891516,0.006452168034864562,0.2570956983663651,-10.865175267556946,0.05814198211349621,0.014905590791627833,2.8841264144734375,0.9825897370073587,0.11457470282571743,0.012155290361700396,-0.14592418569973808
3.8200000000000003,-1.0405005986888114,-8.643862736104278,1157.5781982514275,-0.35080614808374305,-3.393676864649102,35.153348506138954,0.006046887374049283,0.2569677651632958,-10.858603989000853,0.0588509689829688,0.013281184514066242,2.875681766748341,0.9845545252335882,0.11503571188496207,0.010530946294257717,-0.13175612476545046
3.83,-1.044008382042145,-8.677786634091465,1157.9291889208696,-0.3507420963988218,-3.3911195519895885,35.044792558899935,0.00578483248535517,0.2565705033842594,-10.852118100227871,0.05952479273858229,0.01164090262616524,2.867243375769815,0.9863098051488517,0.1154748131297889,0.008900795466194374,-0.11760335021103728
3.84,-1.0475154998652352,-8.711684988416737,1158.279094354365,-0.35067959199276433,-3.3885682204301517,34.936300890825116,0.005711078170310673,0.2558647066000387,-10.845726728943315,0.06016331040143675,0.009986841226636504,2.85881123081795,0.9878569860800831,0.11589202727899195,0.007265161477070731,-0.10346901840861913
3.85,-1.0510219592822585,-8.745557870159253,1158.6279151884314,-0.35061784066992263,-3.386023064130164,34.82787321625153,0.005791369534079192,0.2549233037366853,-10.839413134230307,0.06076362716503571,0.008318124445468594,2.8503853226562006,0.9891975925373259,0.11628738934410464,0.005624365052669482,-0.08935615114059461
3.86,-1.0545277660510497,-8.77940534915482,1158.975652058711,-0.3505559958602033,-3.3834843983729668,34.7195092222263,0.005977860722719669,0.2538384350256949,-10.833156143295863,0.06132237677299637,0.006633367247643657,2.841965642302154,0.9903331687640772,0.11666093678532768,0.003978726426430862,-0.07526774713112132
3.87,-1.058032925929444,-8.81322749523925,1159.3223056008449,-0.35049321099351294,-3.3809525384419015,34.61120859579652,0.0062227058822910694,0.2527022406985628,-10.826934583346992,0.061836192968936055,0.00493118459814354,2.8335521807733985,0.9912652590038348,0.11701270706286185,0.002328565831794819,-0.06120680510435434
3.88,-1.0615374439470715,-8.847024378848046,1159.6678764495055,-0.3504287528014823,-3.3784278126315526,34.50297102196866,0.0064799194007335754,0.2516001702221633,-10.820728807944986,0.062301938099016616,0.0032103630104352906,2.8251449292243604,0.9919954202640313,0.11734273772869105,0.000674200640049814,-0.04717630695240421
3.89,-1.06504131952879,-8.880796075032395,1160.012365231901,-0.35036276006509764,-3.375910649380145,34.394796170043165,0.006717833389257486,0.25056617625681127,-10.814530918541777,0.06271823399455406,0.0014710093551708425,2.8167438798626736,0.99252530779228,0.11765106704122696,-0.0009840738066389195,-0.033179105016166124
3.9,-1.0685445494974355,-8.914542660986312,1160.3557725717749,-0.3502957764151727,-3.3734015236176913,34.28668370202891,0.00691142697710714,0.2496103040164043,-10.808338470559837,0.06308451932969114,-0.00028615651979050673,2.8083490253849255,0.9928566224443,0.11793773358684105,-0.0026459723931492618,-0.019217991492251424
3.91,-1.0720471306615151,-8.948264213915616,1160.6980990928519,-0.3502283477120246,-3.370900910530236,34.17863327989462,0.007035715898583157,0.24874246705679162,-10.802149049456592,0.06340023727691531,-0.0020604113909309368,2.799960358490395,0.992991065326974,0.11820277595371087,-0.0043112100606796065,-0.005295758246055028
3.92,-1.0755490601287938,-8.981960811303194,1161.0393454186408,-0.35016102285463724,-3.3684092814208624,34.07064456655284,0.007066096035604563,0.2479720583156626,-10.795960364953029,0.06366484919197545,-0.0038510202077232953,2.7915778719313473,0.9929303396205883,0.11844623288224444,-0.005979502080455694,0.008584806094434766
3.93,-1.0790503438225496,-9.0156325387939,1161.3795121663063,-0.3500944402545672,-3.3659269932090425,33.96271725271902,0.0069891616003064354,0.24729313444082712,-10.789773787306986,0.06387835207034913,-0.005656899521423698,2.7832015600208315,0.9926762095834322,0.11866814759723272,-0.007650573445607199,0.02242100826833299
